ruc,nombre,tipo,provincia,expediente,posicion_general,ingresos_ventas,ingresos_totales,activos,patrimonio,utilidad_neta,n_empleados,cod_segmento,ciiu_n1,ciiu_n6,ciiu_n1_desc,ciiu_n6_desc
0993319678001,CABREPOL S.A.,ANÓNIMA,GUAYAS,735379,7873,2899571.14,2899571.14,2725374.72,52087.14,15887.14,25.00,3,A,A0122.01,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",CULTIVO DE BANANOS Y PLÁTANOS.
0992716371001,SECADO Y TRATADO DE MADERA SETRAMAD CIA. LTDA.,RESPONSABILIDAD LIMITADA,GUAYAS,138566,7874,3235093.69,3268389.90,2310818.87,309614.37,6746.07,4.00,3,C,C1610.01,INDUSTRIAS MANUFACTURERAS.,"ACTIVIDADES DE SECADO, ASERRADO, ACEPILLADURA Y MAQUINADO DE MADERA TABLEADO, DESCORTEZADO Y DESMENUZAMIENTO DE TRONCOS; OBTENCIÓN DE LANA DE MADERA, HARINA DE MADERA Y PARTÍCULAS DE MADERA; IMPREGNACIÓN Y TRATAMIENTO QUÍMICO DE LA MADERA CON AGENTES CONSERVANTES Y OTRAS SUSTANCIAS (MADERA PREPARADA O TRATADA)."
1793213728001,DELINAFARMS CIA.LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,754199,7877,4530477.36,4530477.36,956720.19,728829.09,13548.78,4.00,3,A,A0125.09,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","OTROS CULTIVOS DE FRUTOS DE ÁRBOLES Y ARBUSTOS: PITAHAYA, TUNA, ALGARROBA, TAXOS, ETCÉTERA."
0992127147001,ARMORCAR DEL ECUADOR S.A.,ANÓNIMA,GUAYAS,101135,7878,3772689.49,3772731.21,1708208.82,571939.34,-3228.20,57.00,3,C,C2910.05,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE OTROS VEHÍCULOS AUTOMOTORES: TRINEOS MOTORIZADOS, CARRITOS AUTOPROPULSADOS PARA CAMPOS DE GOLF, VEHÍCULOS ANFIBIOS, CAMIONES DE BOMBEROS, CAMIONES BARREDORES, BIBLIOTECAS MÓVILES, VEHÍCULOS BLINDADOS, CAMIONES HORMIGONERA, ETCÉTERA."
1793084281001,DULCES GOXUA GOXUACOM CIA.LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,319016,7879,3275735.93,3305534.83,2006321.23,925257.66,188471.71,85.00,3,G,G4721.09,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,VENTA AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS EN ESTABLECIMIENTOS ESPECIALIZADOS.
0992683813001,SOCIABOSS S.A.,ANÓNIMA,GUAYAS,62739,7881,3301761.17,3302644.94,2152583.40,518808.20,119247.83,7.00,3,C,C1410.03,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE ROPA INTERIOR Y ROPA DE DORMIR DE TELAS TEJIDAS, DE PUNTO Y GANCHILLO, DE ENCAJE, ETCÉTERA, PARA HOMBRES, MUJERES Y NIÑOS: PANTIES, CALZONCILLOS, PIJAMAS, CAMISONES, BATAS, BLUSAS, SLIPS, SUJETADORES, FAJAS, ETCÉTERA."
0993368807001,FERRETERIAS MADECONST S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,GUAYAS,330283,7883,4593032.58,4593032.58,1171525.91,73435.82,43087.78,4.00,3,G,G4653.01,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MAYOR DE MAQUINARIA Y EQUIPO AGROPECUARIOS: ARADOS, ESPARCIDORAS DE ESTIÉRCOL, SEMBRADORAS, COSECHADORAS, TRILLADORAS, MÁQUINAS DE ORDEÑAR, MÁQUINAS UTILIZADAS EN LA AVICULTURA Y LA APICULTURA, TRACTORES UTILIZADOS EN ACTIVIDADES AGROPECUARIAS Y SILVÍCOLAS, SEGADORAS DE CÉSPED DE TODO TIPO, ETCÉTERA."
0992950072001,LÓGIGA-CARGO S.A.,ANÓNIMA,GUAYAS,302974,7886,4095518.09,4123520.56,1438532.23,496445.51,44061.38,8.00,3,H,H5224.00,TRANSPORTE Y ALMACENAMIENTO.,"CARGA Y DESCARGA DE MERCANCÍAS Y EQUIPAJE, INDEPENDIENTEMENTE DEL MODO DE TRANSPORTE UTILIZADO, ESTIBA Y DESESTIBA, INCLUYE CARGA Y DESCARGA DE VAGONES FERROVIARIOS DE CARGA."
0993400309001,TALMONT S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,GUAYAS,382172,7889,2294841.43,2294841.43,2294907.59,2294907.59,2294807.59,4.00,3,K,K6420.00,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,"ACTIVIDADES DE SOCIEDADES DE CARTERA, ES DECIR, UNIDADES TENEDORAS DE ACTIVOS DE UN GRUPO DE EMPRESAS FILIALES (CON PARTICIPACIÓN DE CONTROL EN SU CAPITAL SOCIAL) Y CUYA ACTIVIDAD PRINCIPAL CONSISTE EN LA PROPIEDAD DEL GRUPO. LAS SOCIEDADES DE CARTERA CLASIFICADAS EN ESTA CLASE NO SUMINISTRAN NINGÚN OTRO SERVICIO A LAS EMPRESAS PARTICIPADAS, ES DECIR, NO ADMINISTRAN NI GESTIONAN OTRAS UNIDADES."
0991332944001,IAN TAYLOR ECUADOR COMPANIA ANONIMA.,ANÓNIMA,GUAYAS,73488,7890,2046938.29,2047950.84,3245880.37,597351.54,-41272.23,15.00,3,H,H5012.01,TRANSPORTE Y ALMACENAMIENTO.,"TRANSPORTE MARÍTIMO Y DE CABOTAJE, REGULAR Y NO REGULAR, DE CARGA."
1790510972001,SERVICIOS EDUCACIONALES MARTIMCERERE SA,ANÓNIMA,PICHINCHA,7926,7891,4190987.25,4230625.42,1389052.94,395845.89,-43844.59,103.00,3,P,P8521.01,ENSEÑANZA.,"EDUCACIÓN SECUNDARIA (COMPRENDE SEIS AÑOS DE EDUCACIÓN A CONTINUACIÓN DE LA EDUCACIÓN PRIMARIA, DESDE OCTAVO DE BÁSICA HASTA TERCERO DE BACHILLERATO, CURSANDO UN TRONCO COMÚN DE ASIGNATURAS GENERALES, OPTANDO POR UN BACHILLERATO EN CIENCIAS O TÉCNICO. LA EDUCACIÓN PUEDE SER PROVISTA EN SALONES DE CLASES O A TRAVÉS DE RADIO, TELEVISIÓN, INTERNET, CORRESPONDENCIA O EN EL HOGAR."
